Series Id,Year,Period,Value
APU0000712311,2014,M06,1.675
APU0000712311,2014,M07,1.633
APU0000712311,2014,M08,1.544
APU0000712311,2014,M09,1.546
APU0000712311,2014,M10,1.695
APU0000712311,2014,M11,1.948
APU0000712311,2014,M12,2.189
APU0000712311,2015,M01,2.089
APU0000712311,2015,M02,1.849
APU0000712311,2015,M03,1.819
APU0000712311,2015,M04,1.847
APU0000712311,2015,M05,1.740
APU0000712311,2015,M06,1.708
APU0000712311,2015,M07,1.777
APU0000712311,2015,M08,1.737
APU0000712311,2015,M09,1.775
APU0000712311,2015,M10,1.844
APU0000712311,2015,M11,1.977
APU0000712311,2015,M12,1.932
APU0000712311,2016,M01,2.528
APU0000712311,2016,M02,2.316
APU0000712311,2016,M03,1.941
APU0000712311,2016,M04,1.862
APU0000712311,2016,M05,1.695
APU0000712311,2016,M06,1.709
APU0000712311,2016,M07,1.635
APU0000712311,2016,M08,1.685
APU0000712311,2016,M09,1.786
APU0000712311,2016,M10,1.994
APU0000712311,2016,M11,1.984
APU0000712311,2016,M12,1.972
APU0000712311,2017,M01,2.048
APU0000712311,2017,M02,1.930
APU0000712311,2017,M03,1.943
APU0000712311,2017,M04,1.902
APU0000712311,2017,M05,1.867
APU0000712311,2017,M06,1.873
APU0000712311,2017,M07,1.952
APU0000712311,2017,M08,1.846
APU0000712311,2017,M09,1.828
APU0000712311,2017,M10,1.813
APU0000712311,2017,M11,1.933
APU0000712311,2017,M12,2.237
APU0000712311,2018,M01,2.336
APU0000712311,2018,M02,2.026
APU0000712311,2018,M03,1.868
APU0000712311,2018,M04,1.802
APU0000712311,2018,M05,1.675
APU0000712311,2018,M06,1.706
APU0000712311,2018,M07,1.887
APU0000712311,2018,M08,1.737
APU0000712311,2018,M09,1.826
APU0000712311,2018,M10,1.901
APU0000712311,2018,M11,2.057
APU0000712311,2018,M12,2.175
APU0000712311,2019,M01,2.227
APU0000712311,2019,M02,2.068
APU0000712311,2019,M03,2.079
APU0000712311,2019,M04,1.947
APU0000712311,2019,M05,1.823
APU0000712311,2019,M06,1.812
APU0000712311,2019,M07,1.799
APU0000712311,2019,M08,1.864
APU0000712311,2019,M09,1.911
APU0000712311,2019,M10,1.779
APU0000712311,2019,M11,1.903
APU0000712311,2019,M12,1.954
APU0000712311,2020,M01,2.221
APU0000712311,2020,M02,2.197
APU0000712311,2020,M05,1.851
APU0000712311,2020,M06,1.922
APU0000712311,2020,M07,1.977
APU0000712311,2020,M08,1.874
APU0000712311,2020,M09,1.847
APU0000712311,2020,M10,1.911
APU0000712311,2020,M11,1.935
APU0000712311,2020,M12,1.893
APU0000712311,2021,M01,1.928
APU0000712311,2021,M02,1.838
APU0000712311,2021,M03,1.768
APU0000712311,2021,M04,1.786
APU0000712311,2021,M05,1.804
APU0000712311,2021,M06,1.830
APU0000712311,2021,M07,1.827
APU0000712311,2021,M08,1.858
APU0000712311,2021,M09,1.828
APU0000712311,2021,M10,1.892
APU0000712311,2021,M11,1.924
APU0000712311,2021,M12,1.906
APU0000712311,2022,M01,1.892
APU0000712311,2022,M02,1.826
APU0000712311,2022,M03,1.827
APU0000712311,2022,M04,1.794
APU0000712311,2022,M05,1.819
APU0000712311,2022,M06,1.842
APU0000712311,2022,M07,1.842
